DriverID,#Driver,Team,Year,GranPrix,#Location,LapNumber,position,PitInTime,PitOutTime,Stint,TireLife,#TireMeters,Compound,IsFreshTire,#DriverMeters,LapTime,Best,air_temp_avg,humidity_avg,trackTemp_AVG,pressure_avg,wind_speed_avg,wind_direction_avg,NormalizedTireMeters,NormalizedDriverMeters
22,TSU,AlphaTauri,2023,Miami Grand Prix,Miami,1.0,15.0,1,1,1.0,1.0,5412,3,1,5412,105.736,0,13.3,31.0,16.85,509.25,1.75,69.5,0.017337485103602047,0.01745524915336236
22,TSU,AlphaTauri,2023,Miami Grand Prix,Miami,2.0,15.0,1,1,1.0,2.0,10824,3,1,10824,95.313,1,26.6,61.0,33.7,1018.5,3.7,124.0,0.034674970207204094,0.03491049830672472
22,TSU,AlphaTauri,2023,Miami Grand Prix,Miami,3.0,15.0,1,1,1.0,3.0,16236,3,1,16236,94.278,1,13.35,30.0,16.95,509.2,2.5,68.0,0.05201245531080614,0.052365747460087084
22,TSU,AlphaTauri,2023,Miami Grand Prix,Miami,4.0,15.0,1,1,1.0,4.0,21648,3,1,21648,93.804,1,26.9,59.0,33.9,1018.5,4.8,158.0,0.06934994041440819,0.06982099661344944
22,TSU,AlphaTauri,2023,Miami Grand Prix,Miami,5.0,14.0,1,1,1.0,5.0,27060,3,1,27060,93.698,1,13.45,30.0,17.6,509.25,2.75,64.0,0.08668742551801023,0.08727624576681181
22,TSU,AlphaTauri,2023,Miami Grand Prix,Miami,6.0,14.0,1,1,1.0,6.0,32472,3,1,32472,93.591,1,27.0,59.0,35.2,1018.5,3.7,122.0,0.10402491062161227,0.10473149492017417
22,TSU,AlphaTauri,2023,Miami Grand Prix,Miami,7.0,14.0,1,1,1.0,7.0,37884,3,1,37884,93.259,1,13.65,29.5,17.8,509.25,1.1,64.0,0.12136239572521432,0.12218674407353652
22,TSU,AlphaTauri,2023,Miami Grand Prix,Miami,8.0,14.0,1,1,1.0,8.0,43296,3,1,43296,93.968,0,13.75,28.5,18.7,509.25,1.85,64.5,0.13869988082881637,0.13964199322689888
22,TSU,AlphaTauri,2023,Miami Grand Prix,Miami,9.0,14.0,1,1,1.0,9.0,48708,3,1,48708,93.447,0,27.5,57.0,37.6,1018.4,3.0,132.0,0.1560373659324184,0.15709724238026124
22,TSU,AlphaTauri,2023,Miami Grand Prix,Miami,10.0,14.0,1,1,1.0,10.0,54120,3,1,54120,93.759,0,13.8,28.5,18.95,509.2,2.2,77.5,0.17337485103602046,0.17455249153362362
22,TSU,AlphaTauri,2023,Miami Grand Prix,Miami,11.0,14.0,1,1,1.0,11.0,59532,3,1,59532,93.565,0,27.6,58.0,36.5,1018.4,3.7,137.0,0.1907123361396225,0.19200774068698598
22,TSU,AlphaTauri,2023,Miami Grand Prix,Miami,12.0,14.0,1,1,1.0,12.0,64944,3,1,64944,93.186,1,13.75,29.5,17.75,509.2,2.25,68.5,0.20804982124322455,0.20946298984034833
22,TSU,AlphaTauri,2023,Miami Grand Prix,Miami,13.0,14.0,1,1,1.0,13.0,70356,3,1,70356,93.562,0,27.3,60.0,35.0,1018.4,4.6,130.0,0.22538730634682658,0.2269182389937107
22,TSU,AlphaTauri,2023,Miami Grand Prix,Miami,14.0,14.0,1,1,1.0,14.0,75768,3,1,75768,93.877,0,13.6,30.0,17.25,509.25,1.75,66.0,0.24272479145042863,0.24437348814707305
22,TSU,AlphaTauri,2023,Miami Grand Prix,Miami,15.0,12.0,1,1,1.0,15.0,81180,3,1,81180,93.713,0,13.6,30.0,17.2,509.2,2.55,69.5,0.2600622765540307,0.26182873730043543
22,TSU,AlphaTauri,2023,Miami Grand Prix,Miami,16.0,11.0,1,1,1.0,16.0,86592,3,1,86592,93.744,0,27.1,61.0,33.7,1018.2,5.4,144.0,0.27739976165763275,0.27928398645379776
