DriverID,#Driver,Team,Year,GranPrix,#Location,LapNumber,position,PitInTime,PitOutTime,Stint,TireLife,#TireMeters,Compound,IsFreshTire,#DriverMeters,LapTime,Best,air_temp_avg,humidity_avg,trackTemp_AVG,pressure_avg,wind_speed_avg,wind_direction_avg,NormalizedTireMeters,NormalizedDriverMeters
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,1.0,3.0,1,1,1.0,1.0,7004,2,1,7004,113.439,0,21.0,49.0,42.6,978.2,1.3,321.0,0.022437499199118388,0.022589904854055796
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,2.0,3.0,1,1,1.0,2.0,14008,2,1,14008,110.24,1,10.5,24.0,21.2,489.05,0.9,155.5,0.044874998398236776,0.04517980970811159
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,3.0,3.0,1,1,1.0,3.0,21012,2,1,21012,109.983,1,10.6,24.5,21.3,489.1,0.6,74.5,0.06731249759735516,0.06776971456216739
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,4.0,3.0,1,1,1.0,4.0,28016,2,1,28016,109.79,1,10.65,24.0,21.35,489.1,1.1,4.0,0.08974999679647355,0.09035961941622318
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,5.0,3.0,1,1,1.0,5.0,35020,2,1,35020,109.896,0,10.5,24.5,21.2,489.1,0.6,1.5,0.11218749599559195,0.11294952427027899
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,6.0,3.0,1,1,1.0,6.0,42024,2,1,42024,110.129,0,10.65,25.0,21.35,489.15,0.55,143.5,0.13462499519471033,0.13553942912433478
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,7.0,3.0,1,1,1.0,7.0,49028,2,1,49028,109.637,1,21.3,50.0,42.7,978.1,1.3,59.0,0.15706249439382872,0.15812933397839057
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,8.0,3.0,1,1,1.0,8.0,56032,2,1,56032,109.912,0,10.75,24.0,21.35,489.0,1.4,3.0,0.1794999935929471,0.18071923883244637
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,9.0,3.0,1,1,1.0,9.0,63036,2,1,63036,110.286,0,10.7,24.5,21.55,489.05,1.65,167.5,0.2019374927920655,0.2033091436865022
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,10.0,3.0,1,1,1.0,10.0,70040,2,1,70040,110.057,0,10.7,24.5,21.65,489.0,1.1,18.0,0.2243749919911839,0.22589904854055798
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,11.0,5.0,1,1,1.0,11.0,77044,2,1,77044,114.844,0,10.8,25.5,21.65,489.0,1.15,1.0,0.2468124911903023,0.24848895339461377
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,12.0,6.0,1,1,2.0,1.0,7004,2,1,84048,123.704,0,10.75,25.5,21.45,489.05,1.2,0.5,0.022437499199118388,0.27107885824866956
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,13.0,7.0,1,1,2.0,2.0,14008,2,1,91052,108.772,1,10.8,25.5,21.4,489.05,0.7,177.0,0.044874998398236776,0.2936687631027254
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,14.0,6.0,1,1,2.0,3.0,21012,2,1,98056,108.394,1,21.6,50.0,42.6,978.1,2.2,0.0,0.06731249759735516,0.31625866795678115
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,15.0,6.0,1,1,2.0,4.0,28016,2,1,105060,108.305,1,10.85,25.0,21.5,489.05,0.55,10.5,0.08974999679647355,0.33884857281083697
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,16.0,5.0,1,1,2.0,5.0,35020,2,1,112064,108.504,0,10.9,24.0,21.4,489.05,0.75,159.5,0.11218749599559195,0.36143847766489273
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,17.0,5.0,1,1,2.0,6.0,42024,2,1,119068,108.492,0,10.95,24.5,21.65,489.05,0.6,96.0,0.13462499519471033,0.38402838251894855
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,18.0,5.0,1,1,2.0,7.0,49028,2,1,126072,108.554,0,11.0,25.0,21.65,489.0,0.85,24.5,0.15706249439382872,0.4066182873730044
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,19.0,5.0,1,1,2.0,8.0,56032,2,1,133076,108.695,0,11.0,23.5,21.4,489.0,0.7,73.5,0.1794999935929471,0.42920819222706014
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,20.0,5.0,1,1,2.0,9.0,63036,2,1,140080,109.663,0,21.7,48.0,42.6,978.1,0.4,15.0,0.2019374927920655,0.45179809708111596
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,21.0,7.0,1,1,2.0,10.0,70040,2,1,147084,114.682,0,10.75,23.5,21.5,488.95,0.8,3.5,0.2243749919911839,0.4743880019351717
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,22.0,8.0,1,1,3.0,1.0,7004,3,1,154088,121.831,0,10.85,23.5,21.65,489.0,0.75,169.5,0.022437499199118388,0.49697790678922754
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,23.0,8.0,1,1,3.0,2.0,14008,3,1,161092,107.223,1,10.9,23.5,21.65,489.0,0.7,7.5,0.044874998398236776,0.5195678116432834
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,24.0,8.0,1,1,3.0,3.0,21012,3,1,168096,107.822,0,10.85,23.5,21.75,488.95,1.55,1.0,0.06731249759735516,0.5421577164973391
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,25.0,8.0,1,1,3.0,4.0,28016,3,1,175100,107.667,0,10.75,25.0,21.7,488.95,0.3,1.0,0.08974999679647355,0.5647476213513949
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,26.0,8.0,1,1,3.0,5.0,35020,3,1,182104,108.048,0,21.6,50.0,44.1,978.0,1.4,36.0,0.11218749599559195,0.5873375262054508
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,27.0,8.0,1,1,3.0,6.0,42024,3,1,189108,107.625,0,10.95,25.0,21.75,489.0,0.95,3.0,0.13462499519471033,0.6099274310595065
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,28.0,8.0,1,1,3.0,7.0,49028,3,1,196112,107.7,0,10.85,24.5,21.75,489.0,1.1,125.0,0.15706249439382872,0.6325173359135623
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,29.0,6.0,1,1,3.0,8.0,56032,3,1,203116,107.47,0,10.65,24.5,21.85,489.0,0.95,8.0,0.1794999935929471,0.6551072407676182
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,30.0,6.0,1,1,3.0,9.0,63036,3,1,210120,108.878,0,10.75,24.0,22.0,488.95,1.3,10.0,0.2019374927920655,0.6776971456216739
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,31.0,7.0,1,1,3.0,10.0,70040,3,1,217124,108.335,0,21.7,49.0,44.1,978.0,3.2,18.0,0.2243749919911839,0.7002870504757297
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,32.0,7.0,1,1,3.0,11.0,77044,3,1,224128,108.016,0,10.95,25.0,22.0,489.0,1.1,1.5,0.2468124911903023,0.7228769553297855
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,33.0,7.0,1,1,3.0,12.0,84048,3,1,231132,107.63,0,10.95,25.0,21.75,489.0,1.4,9.0,0.26924999038942066,0.7454668601838413
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,34.0,7.0,1,1,3.0,13.0,91052,3,1,238136,108.217,0,10.9,25.0,21.2,489.05,1.1,4.5,0.2916874895885391,0.7680567650378971
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,35.0,7.0,1,1,3.0,14.0,98056,3,1,245140,107.843,0,10.8,24.5,20.9,489.05,0.9,177.5,0.31412498878765743,0.7906466698919529
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,36.0,7.0,1,1,3.0,15.0,105060,3,1,252144,108.014,0,21.5,48.0,42.5,978.1,1.9,13.0,0.33656248798677585,0.8132365747460087
11,PER,Red Bull Racing,2024,Belgian Grand Prix,Spa-Francorchamps,37.0,7.0,1,1,3.0,16.0,112064,3,1,259148,108.057,0,10.7,24.5,21.45,489.05,0.7,125.5,0.3589999871858942,0.8358264796000645
